Date,Open,High,Low,Close,Adj Close,Volume
2015-06-08,1004.250000,1012.250000,995.549988,1003.450012,975.107178,952999
2015-06-09,1005.000000,1006.000000,997.099976,1001.849976,973.552307,1510065
2015-06-10,998.000000,1019.000000,997.000000,1015.599976,986.914001,1996562
2015-06-11,1017.599976,1018.549988,994.700012,1000.200012,971.949036,2273544
2015-06-12,1001.000000,1010.849976,990.150024,1009.150024,980.646240,1632086
2015-06-15,1002.000000,1013.750000,1000.000000,1005.200012,976.807800,1499957
2015-06-16,1000.000000,1010.450012,997.049988,1008.400024,979.917358,1502631
2015-06-17,1009.000000,1013.500000,999.500000,1004.700012,976.321960,2421567
2015-06-18,1005.900024,1023.799988,1002.250000,1019.599976,990.801025,2107929
2015-06-19,1024.800049,1034.949951,1013.150024,1030.500000,1001.393127,935581
2015-06-22,1032.099976,1056.900024,1028.500000,1047.150024,1017.572876,1362413
2015-06-23,1052.000000,1061.199951,1042.500000,1052.099976,1022.383057,1413795
2015-06-24,1054.000000,1057.800049,1042.699951,1045.800049,1016.261108,1566849
2015-06-25,1048.250000,1070.849976,1042.650024,1065.000000,1034.918701,4143392
2015-06-26,1067.000000,1070.949951,1051.500000,1062.849976,1032.829224,1411876
2015-06-29,1044.900024,1061.750000,1030.500000,1056.650024,1026.804443,1621959
2015-06-30,1052.250000,1072.000000,1048.000000,1067.150024,1037.007935,1822534
2015-07-01,1061.349976,1077.000000,1060.050049,1072.349976,1042.061035,1242797
2015-07-02,1065.000000,1067.699951,1055.650024,1058.199951,1036.039917,1120861
2015-07-03,1054.050049,1076.150024,1054.050049,1074.250000,1051.753662,1009822
2015-07-06,1064.050049,1085.000000,1060.250000,1083.500000,1060.810059,816945
2015-07-07,1078.500000,1091.500000,1078.500000,1086.849976,1064.089844,1035368
2015-07-08,1079.099976,1080.599976,1066.000000,1068.849976,1046.466797,1350169
2015-07-09,1062.699951,1076.900024,1060.099976,1074.050049,1051.557983,699491
2015-07-10,1069.800049,1095.000000,1068.500000,1090.750000,1067.908325,1225022
2015-07-13,1085.000000,1105.900024,1085.000000,1096.150024,1073.195190,1769021
2015-07-14,1095.500000,1101.900024,1086.000000,1091.849976,1068.985107,1418529
2015-07-15,1093.000000,1101.449951,1090.800049,1096.699951,1073.733521,962351
2015-07-16,1098.800049,1119.000000,1098.099976,1114.699951,1091.356689,1827606
2015-07-17,1119.400024,1121.750000,1105.599976,1110.550049,1087.293701,877747
2015-07-20,1115.949951,1119.000000,1107.000000,1115.250000,1091.895142,1137817
2015-07-21,1116.550049,1128.000000,1093.099976,1098.050049,1075.055420,2757034
2015-07-22,1096.400024,1117.050049,1088.650024,1114.400024,1091.062988,1821600
2015-07-23,1112.900024,1116.699951,1100.099976,1107.900024,1084.699097,1270793
2015-07-24,1103.150024,1115.000000,1100.500000,1107.849976,1084.650146,1190252
2015-07-27,1103.900024,1104.500000,1070.000000,1095.849976,1072.901367,832143
2015-07-28,1094.000000,1113.900024,1092.449951,1108.500000,1085.286499,1586418
2015-07-29,1105.099976,1117.900024,1105.050049,1108.349976,1085.139648,985758
2015-07-30,1107.000000,1117.000000,1101.099976,1110.550049,1087.293701,2365547
2015-07-31,1115.599976,1121.000000,1103.000000,1111.650024,1088.370605,1412375
2015-08-03,1112.750000,1117.500000,1093.449951,1095.400024,1072.460815,1086432
2015-08-04,1098.099976,1102.000000,1081.949951,1086.449951,1063.698242,1347732
2015-08-05,1092.150024,1097.699951,1085.199951,1092.199951,1069.327881,1030695
2015-08-06,1091.900024,1101.349976,1085.449951,1095.949951,1072.999268,935928
2015-08-07,1093.949951,1097.500000,1088.599976,1092.650024,1069.768555,806785
2015-08-10,1095.000000,1105.949951,1088.000000,1094.650024,1071.726563,988594
2015-08-11,1095.050049,1098.849976,1084.250000,1094.699951,1071.775391,681922
2015-08-12,1088.400024,1094.900024,1067.699951,1070.449951,1048.033325,1501435
2015-08-13,1077.000000,1082.699951,1066.599976,1077.550049,1054.984619,866263
2015-08-14,1083.099976,1103.650024,1079.900024,1101.800049,1078.726807,900415
2015-08-17,1099.050049,1101.800049,1075.800049,1091.500000,1068.642578,625053
2015-08-18,1091.599976,1096.099976,1078.449951,1086.349976,1063.600220,464329
2015-08-19,1084.849976,1087.000000,1075.000000,1081.849976,1059.194458,751144
2015-08-20,1068.000000,1084.750000,1068.000000,1074.699951,1052.194214,761213
2015-08-21,1064.000000,1072.949951,1051.000000,1061.300049,1039.074951,1939743
2015-08-24,1044.699951,1044.699951,1011.250000,1019.049988,997.709717,3671582
2015-08-25,1024.699951,1032.300049,1005.700012,1018.450012,997.122253,3086980
2015-08-26,1017.400024,1029.000000,1009.000000,1013.500000,992.275940,1393250
2015-08-27,1025.000000,1034.449951,1009.099976,1022.099976,1000.695862,3468358
2015-08-28,1031.050049,1042.750000,1019.400024,1027.949951,1006.423279,1388284
2015-08-31,1021.099976,1032.900024,1015.549988,1027.449951,1005.933777,860365
2015-09-01,1021.299988,1021.299988,993.000000,1000.099976,979.156494,2617286
2015-09-02,1005.099976,1013.950012,985.000000,995.150024,974.310242,2170422
2015-09-03,1002.299988,1015.000000,999.000000,1010.299988,989.143005,1626842
2015-09-04,1002.200012,1006.000000,980.000000,996.049988,975.191345,2851148
2015-09-07,1001.000000,1009.799988,980.000000,984.450012,963.834351,1345435
2015-09-08,986.700012,1010.000000,977.000000,1004.049988,983.023804,1861122
2015-09-09,1014.500000,1025.000000,1005.000000,1016.299988,995.017273,1638280
2015-09-10,1003.000000,1016.950012,996.299988,1011.000000,989.828308,1115935
2015-09-11,1014.500000,1020.000000,1006.799988,1010.500000,989.338806,1075440
2015-09-14,1008.849976,1022.299988,1003.500000,1019.700012,998.346130,1265086
2015-09-15,1017.950012,1019.650024,1008.099976,1013.150024,991.933289,1083182
2015-09-16,1018.900024,1028.099976,1011.549988,1023.349976,1001.919678,1063513
2015-09-18,1035.000000,1062.000000,1031.150024,1049.750000,1027.766846,1960292
2015-09-21,1037.949951,1055.000000,1036.349976,1052.949951,1030.899658,1069172
2015-09-22,1050.050049,1060.000000,1025.300049,1030.650024,1009.066772,1506303
2015-09-23,1019.200012,1053.449951,1018.650024,1049.199951,1027.228271,1290288
2015-09-24,1047.000000,1054.000000,1036.000000,1051.400024,1029.382202,2063209
2015-09-28,1055.000000,1060.000000,1043.099976,1046.400024,1024.487061,1444277
2015-09-29,1032.000000,1073.900024,1025.099976,1064.800049,1042.501709,2604710
2015-09-30,1068.000000,1073.000000,1061.349976,1068.800049,1046.417969,2256949
2015-10-01,1075.199951,1076.900024,1059.349976,1067.650024,1045.291992,1258697
2015-10-05,1077.199951,1104.800049,1077.199951,1098.349976,1075.348999,2013343
2015-10-06,1107.000000,1107.900024,1083.000000,1085.949951,1063.208740,1189741
2015-10-07,1088.000000,1098.349976,1083.349976,1087.750000,1064.971069,1096567
2015-10-08,1088.099976,1090.699951,1075.400024,1083.099976,1060.418457,970477
2015-10-09,1095.000000,1095.000000,1080.199951,1086.150024,1063.404541,860807
2015-10-12,1087.699951,1095.500000,1077.800049,1080.550049,1057.921997,554335
2015-10-13,1075.550049,1082.150024,1073.199951,1076.349976,1053.809692,455913
2015-10-14,1068.800049,1086.500000,1067.050049,1084.750000,1062.033936,687287
2015-10-15,1085.699951,1096.500000,1081.000000,1084.150024,1061.446533,981488
2015-10-16,1090.000000,1101.500000,1085.000000,1100.050049,1077.013428,1210922
2015-10-19,1100.000000,1102.099976,1094.300049,1097.800049,1074.810547,663555
2015-10-20,1098.000000,1102.900024,1091.199951,1094.900024,1071.971436,962839
2015-10-21,1098.900024,1104.000000,1085.000000,1095.000000,1072.069214,1818301
2015-10-23,1099.449951,1113.699951,1096.000000,1108.500000,1085.286499,1116762
2015-10-26,1113.949951,1114.199951,1097.000000,1101.500000,1078.433105,1221996
2015-10-27,1095.550049,1114.000000,1095.550049,1110.900024,1087.636230,2246008
2015-10-28,1105.050049,1124.000000,1105.050049,1111.500000,1088.223755,1923690
2015-10-29,1110.000000,1114.500000,1100.000000,1103.550049,1080.440186,1675592
2015-10-30,1102.000000,1112.000000,1090.449951,1099.599976,1076.572754,2024365
2015-11-02,1095.050049,1095.900024,1076.500000,1083.099976,1060.418457,789138
2015-11-03,1090.949951,1092.000000,1079.199951,1084.900024,1062.180786,637148
2015-11-04,1090.050049,1098.099976,1078.250000,1081.699951,1059.047607,674111
2015-11-05,1078.500000,1083.000000,1069.500000,1079.849976,1057.236450,899238
2015-11-06,1080.699951,1089.000000,1075.250000,1080.900024,1058.264526,1470251
2015-11-09,1058.000000,1069.650024,1051.000000,1064.800049,1042.501709,2857358
2015-11-10,1060.050049,1065.000000,1052.449951,1054.599976,1032.515259,1100645
2015-11-13,1049.400024,1055.000000,1041.000000,1052.050049,1030.018677,985007
2015-11-16,1048.750000,1065.000000,1045.250000,1060.949951,1038.732178,1183683
2015-11-17,1063.300049,1063.800049,1051.199951,1060.800049,1038.585449,641851
2015-11-18,1061.699951,1065.849976,1046.300049,1048.599976,1026.640869,611680
2015-11-19,1055.000000,1070.949951,1049.599976,1068.900024,1046.515869,819420
2015-11-20,1064.900024,1080.250000,1060.000000,1070.849976,1048.424927,1162040
2015-11-23,1074.000000,1075.500000,1059.050049,1066.050049,1043.725464,852070
2015-11-24,1065.250000,1073.500000,1062.099976,1064.349976,1042.061035,1000563
2015-11-26,1059.000000,1067.000000,1051.099976,1063.949951,1041.669434,2197871
2015-11-27,1064.849976,1082.199951,1060.949951,1079.400024,1056.796021,1731268
2015-11-30,1079.199951,1081.000000,1069.699951,1077.750000,1055.180420,1311944
2015-12-01,1077.050049,1084.900024,1073.500000,1083.000000,1060.320557,473833
2015-12-02,1090.000000,1092.699951,1071.849976,1077.800049,1055.229492,640571
2015-12-03,1072.500000,1081.000000,1067.300049,1076.750000,1054.201294,951928
2015-12-04,1073.599976,1073.599976,1056.000000,1058.900024,1036.725220,1464957
2015-12-07,1068.199951,1071.099976,1061.099976,1061.949951,1039.711304,1453702
2015-12-08,1061.000000,1061.900024,1047.000000,1049.250000,1027.277344,1225665
2015-12-09,1047.099976,1057.000000,1044.849976,1047.449951,1025.515015,972654
2015-12-10,1045.000000,1063.199951,1042.300049,1060.599976,1038.389648,1628585
2015-12-11,1060.000000,1060.599976,1042.000000,1046.349976,1024.437988,758480
2015-12-14,1041.000000,1059.849976,1040.099976,1055.050049,1032.955933,1469504
2015-12-15,1053.000000,1062.449951,1045.300049,1059.449951,1037.263672,1139354
2015-12-16,1063.000000,1073.349976,1059.349976,1067.300049,1044.949463,1710692
2015-12-17,1073.900024,1084.000000,1065.000000,1080.250000,1057.628052,1219503
2015-12-18,1085.000000,1085.000000,1068.500000,1073.000000,1050.529907,793032
2015-12-21,1071.750000,1079.900024,1069.050049,1075.400024,1052.879761,774375
2015-12-22,1074.500000,1076.500000,1064.000000,1066.449951,1044.117065,607384
2015-12-23,1072.599976,1077.949951,1069.150024,1074.099976,1051.606812,753492
2015-12-24,1076.199951,1076.400024,1068.300049,1074.000000,1051.509033,536588
2015-12-28,1074.000000,1079.900024,1067.750000,1077.250000,1054.690796,1938857
2015-12-29,1078.949951,1079.849976,1071.300049,1077.949951,1055.376221,1057903
2015-12-30,1080.000000,1081.949951,1072.550049,1074.300049,1051.802856,528140
2015-12-31,1075.000000,1084.900024,1075.000000,1082.150024,1059.488281,2322502
2016-01-01,1082.400024,1090.250000,1076.150024,1088.750000,1065.950195,798769
2016-01-04,1084.000000,1084.000000,1068.099976,1070.500000,1048.082275,1296884
2016-01-05,1070.199951,1074.800049,1061.349976,1062.400024,1040.151978,790218
2016-01-06,1056.650024,1076.750000,1056.650024,1067.099976,1044.753418,1041384
2016-01-07,1060.099976,1064.900024,1049.699951,1056.199951,1034.081665,1513857
2016-01-08,1061.949951,1064.500000,1057.250000,1062.349976,1040.103027,872089
2016-01-11,1052.050049,1061.000000,1045.300049,1058.599976,1036.431396,822228
2016-01-12,1063.900024,1063.900024,1043.500000,1046.949951,1025.025391,1064684
2016-01-13,1052.000000,1062.750000,1037.000000,1060.150024,1037.949097,1128787
2016-01-14,1050.150024,1057.400024,1039.500000,1049.750000,1027.766846,1569796
2016-01-15,1048.000000,1055.449951,1038.099976,1042.150024,1020.325928,1354315
2016-01-18,1035.650024,1041.449951,1021.000000,1025.849976,1004.367310,1623847
2016-01-19,1027.199951,1037.550049,1026.300049,1035.800049,1014.109070,1601303
2016-01-20,1025.000000,1108.000000,1007.900024,1018.299988,996.975403,2390897
2016-01-21,1021.000000,1033.250000,1013.400024,1023.000000,1001.576965,1575201
2016-01-22,1025.699951,1044.250000,1022.049988,1030.300049,1008.724182,1059071
2016-01-25,1039.949951,1046.699951,1033.050049,1041.150024,1019.346863,2535971
2016-01-27,1048.449951,1048.699951,1033.000000,1035.650024,1013.962097,1009867
2016-01-28,1039.000000,1046.900024,1030.000000,1031.699951,1010.094788,2487993
2016-01-29,1035.199951,1054.949951,1035.199951,1049.849976,1027.864746,1340046
2016-02-01,1058.000000,1067.000000,1053.699951,1059.750000,1037.557373,1152371
2016-02-02,1065.000000,1065.250000,1050.199951,1053.800049,1031.732056,1632157
2016-02-03,1044.500000,1051.400024,1042.000000,1043.849976,1021.990417,1212561
2016-02-04,1048.000000,1054.900024,1045.550049,1049.199951,1027.228271,1418998
2016-02-05,1052.800049,1063.800049,1045.599976,1055.250000,1033.151611,1880976
2016-02-08,1055.000000,1058.000000,1030.300049,1035.849976,1014.157898,870481
2016-02-09,1026.699951,1031.550049,1020.650024,1026.050049,1004.563171,1383865
2016-02-10,1023.900024,1030.150024,1010.099976,1012.950012,991.737427,1920570
2016-02-11,1010.000000,1013.000000,968.200012,975.299988,954.875854,2200900
2016-02-12,979.000000,986.450012,966.000000,971.400024,951.057556,3135536
2016-02-15,980.000000,988.250000,971.099976,973.599976,953.211548,2728240
2016-02-16,981.500000,982.000000,962.000000,973.450012,953.064636,1784024
2016-02-17,976.900024,979.900024,959.000000,974.900024,954.484314,1875981
2016-02-18,986.000000,991.250000,977.000000,989.450012,968.729614,1699964
2016-02-19,988.750000,992.599976,973.500000,989.299988,968.582703,832165
2016-02-22,983.000000,996.000000,983.000000,988.750000,968.044250,1000599
2016-02-23,984.900024,985.500000,966.000000,970.049988,949.735840,1519580
2016-02-24,960.000000,962.900024,946.400024,949.599976,929.714050,1615867
2016-02-25,954.000000,957.250000,938.200012,942.650024,922.909668,2115799
2016-02-26,950.000000,971.000000,945.000000,961.000000,940.875366,1552347
2016-02-29,961.099976,982.599976,928.000000,971.849976,951.498108,2203188
2016-03-01,974.950012,986.750000,971.849976,984.150024,963.540588,1080640
2016-03-02,998.000000,1010.900024,995.000000,1007.200012,986.107849,1589744
2016-03-03,1010.750000,1020.000000,1010.000000,1015.849976,994.576660,1152600
2016-03-04,1015.450012,1024.900024,993.099976,1020.549988,999.178284,1426156
2016-03-08,1024.000000,1024.000000,1009.500000,1014.150024,992.912354,478422
2016-03-09,1013.000000,1029.900024,1006.750000,1024.800049,1003.339355,1632043
2016-03-10,1024.800049,1025.750000,1010.099976,1021.250000,999.863647,667848
2016-03-11,1019.900024,1030.800049,1013.000000,1028.699951,1007.157593,1182714
2016-03-14,1028.000000,1037.949951,1025.250000,1027.550049,1006.031738,752164
2016-03-15,1027.900024,1033.400024,1021.650024,1026.699951,1005.199463,1922509
2016-03-16,1027.000000,1034.250000,1018.950012,1030.449951,1008.870911,1200887
2016-03-17,1034.949951,1039.000000,1011.150024,1018.400024,997.073364,1278371
2016-03-18,1022.950012,1032.000000,1015.349976,1028.400024,1006.863953,1033767
2016-03-21,1033.000000,1047.349976,1032.250000,1045.599976,1023.703735,1329699
2016-03-22,1046.500000,1056.599976,1040.699951,1053.849976,1031.781006,1030066
2016-03-23,1053.050049,1053.050049,1040.550049,1049.349976,1027.375122,2116075
2016-03-28,1045.000000,1053.000000,1041.650024,1047.500000,1025.563965,2817717
2016-03-29,1047.500000,1059.500000,1044.250000,1053.800049,1031.732056,1683488
2016-03-30,1058.000000,1069.900024,1053.900024,1064.949951,1042.648438,1953595
2016-03-31,1066.849976,1078.900024,1065.050049,1071.150024,1048.718750,5020098
2016-04-01,1068.800049,1076.400024,1056.800049,1064.449951,1042.158936,1289662
2016-04-04,1065.199951,1072.800049,1064.000000,1069.050049,1046.662720,1544990
2016-04-05,1069.000000,1076.900024,1055.650024,1057.449951,1035.305542,1665757
2016-04-06,1061.000000,1066.949951,1056.750000,1061.500000,1039.270752,1073844
2016-04-07,1064.000000,1064.750000,1047.050049,1055.500000,1033.396484,977923
2016-04-08,1055.000000,1063.349976,1054.250000,1059.349976,1037.165649,740699
2016-04-11,1060.300049,1074.099976,1042.849976,1070.949951,1048.522827,1012405
2016-04-12,1069.599976,1071.000000,1059.250000,1063.000000,1040.739380,1235370
2016-04-13,1072.000000,1084.949951,1069.500000,1081.750000,1059.096802,1243651
2016-04-18,1083.500000,1092.000000,1071.599976,1087.800049,1065.020020,1029267
2016-04-20,1091.900024,1100.000000,1083.550049,1097.849976,1074.859497,955338
2016-04-21,1095.000000,1105.150024,1089.000000,1091.150024,1068.299927,2047932
2016-04-22,1089.500000,1100.849976,1085.199951,1092.150024,1069.278931,1952330
2016-04-25,1100.000000,1100.000000,1084.500000,1093.250000,1070.355957,1390490
2016-04-26,1095.000000,1115.000000,1092.500000,1113.849976,1090.524536,1763449
2016-04-27,1109.849976,1125.000000,1109.000000,1124.199951,1100.657593,1440909
2016-04-28,1124.199951,1136.699951,1110.349976,1113.949951,1090.622314,2022396
2016-04-29,1113.800049,1136.000000,1106.199951,1132.349976,1108.637085,1402985
2016-05-02,1127.750000,1130.000000,1116.000000,1117.650024,1094.244873,965679
2016-05-03,1121.900024,1135.000000,1113.150024,1118.000000,1094.587646,1173824
2016-05-04,1117.500000,1134.500000,1114.250000,1127.349976,1103.741699,1323082
2016-05-05,1128.000000,1134.750000,1122.699951,1132.300049,1108.588135,1303562
2016-05-06,1132.000000,1132.250000,1117.250000,1119.650024,1096.203125,683288
2016-05-09,1120.000000,1144.949951,1119.000000,1141.400024,1117.497559,1738295
2016-05-10,1143.500000,1147.500000,1136.099976,1144.900024,1120.924194,1363250
2016-05-11,1134.699951,1145.000000,1129.699951,1138.800049,1114.951904,1536843
2016-05-12,1144.000000,1152.000000,1132.500000,1149.099976,1125.036255,1055422
2016-05-13,1148.000000,1148.000000,1130.000000,1140.900024,1117.007935,1261329
2016-05-16,1145.000000,1165.900024,1132.550049,1162.800049,1138.449463,1129692
2016-05-17,1165.050049,1169.250000,1151.300049,1153.449951,1129.295166,1073856
2016-05-18,1151.000000,1151.000000,1131.500000,1140.650024,1116.763306,1040661
2016-05-19,1140.099976,1142.699951,1132.000000,1139.300049,1115.441528,963949
2016-05-20,1139.949951,1148.500000,1133.599976,1140.900024,1117.007935,504158
2016-05-23,1141.949951,1149.949951,1133.199951,1136.750000,1112.944824,865883
2016-05-24,1138.400024,1143.650024,1135.550049,1139.949951,1116.077881,814867
2016-05-25,1146.300049,1175.949951,1146.300049,1173.300049,1148.729614,1441837
2016-05-26,1176.099976,1188.900024,1166.250000,1183.250000,1158.471069,3426390
2016-05-27,1183.250000,1190.000000,1176.699951,1186.800049,1161.946899,1443796
2016-05-30,1187.000000,1195.000000,1178.099976,1179.750000,1155.044434,953633
2016-05-31,1185.900024,1185.900024,1177.400024,1181.900024,1157.149414,1378910
2016-06-01,1182.949951,1182.949951,1171.000000,1175.150024,1150.540894,1418908
2016-06-02,1174.699951,1180.599976,1171.000000,1174.949951,1150.344971,1977654
2016-06-03,1180.099976,1185.000000,1169.050049,1171.750000,1147.211914,1131105
2016-06-06,1176.000000,1182.400024,1170.050049,1171.099976,1146.575562,1386827
2016-06-07,1176.949951,1180.000000,1167.650024,1173.699951,1149.121094,1407126
2016-06-08,1175.800049,1178.000000,1161.000000,1162.599976,1138.253540,1185703
2016-06-09,1162.500000,1164.199951,1152.500000,1159.400024,1135.120483,1162046
2016-06-10,1158.400024,1172.699951,1156.199951,1161.349976,1137.029663,1580578
2016-06-13,1154.750000,1164.949951,1151.050049,1152.900024,1128.756714,830809
2016-06-14,1155.000000,1157.000000,1144.250000,1151.849976,1127.728760,957192
2016-06-15,1155.000000,1170.900024,1153.199951,1169.550049,1145.058105,761456
2016-06-16,1166.550049,1168.849976,1155.349976,1162.150024,1137.812988,1181942
2016-06-17,1167.000000,1178.000000,1165.550049,1170.000000,1145.498535,940413
2016-06-20,1159.000000,1179.250000,1158.800049,1172.050049,1147.505737,685691
2016-06-21,1175.000000,1175.449951,1161.199951,1166.650024,1142.218750,667742
2016-06-22,1166.000000,1175.000000,1166.000000,1171.500000,1146.967285,950960
2016-06-23,1169.800049,1191.849976,1167.500000,1190.099976,1165.177612,981683
2016-06-24,1159.849976,1171.900024,1147.000000,1161.900024,1137.568237,2793491
2016-06-27,1162.000000,1169.000000,1153.050049,1159.949951,1135.659058,1040947
2016-06-28,1161.250000,1173.099976,1150.000000,1166.949951,1142.512451,1008745
2016-06-29,1165.000000,1169.500000,1159.699951,1168.300049,1153.222534,1355167
2016-06-30,1171.000000,1180.000000,1162.150024,1176.449951,1161.267212,4069723
2016-07-01,1180.000000,1185.000000,1171.800049,1174.500000,1159.342407,1076219
2016-07-04,1178.199951,1179.500000,1171.400024,1172.800049,1157.664429,1812463
2016-07-05,1172.800049,1174.300049,1162.000000,1165.599976,1150.557251,534082
2016-07-07,1167.900024,1188.750000,1160.900024,1185.650024,1170.348633,1208154
2016-07-08,1185.099976,1185.599976,1171.250000,1174.849976,1159.687866,779717
2016-07-11,1186.000000,1201.900024,1181.050049,1199.750000,1184.266602,1275633
2016-07-12,1209.900024,1209.900024,1195.550049,1202.150024,1186.635620,1761508
2016-07-13,1199.800049,1201.949951,1193.300049,1197.750000,1182.292480,1671768
2016-07-14,1201.000000,1202.150024,1192.199951,1200.349976,1184.858765,864917
2016-07-15,1203.800049,1226.000000,1195.099976,1223.699951,1207.907349,1443554
2016-07-18,1225.000000,1238.500000,1222.650024,1227.449951,1211.609009,1109621
2016-07-19,1229.000000,1230.750000,1213.849976,1218.349976,1202.626587,646501
2016-07-20,1223.000000,1238.500000,1221.750000,1232.199951,1216.297729,1172583
2016-07-21,1230.699951,1239.900024,1222.500000,1228.599976,1212.744263,2278226
2016-07-22,1233.349976,1234.650024,1221.500000,1230.800049,1214.915894,1405068
2016-07-25,1233.000000,1249.449951,1227.000000,1246.949951,1230.857422,2468221
2016-07-26,1242.400024,1245.650024,1235.150024,1238.800049,1222.812622,1416498
2016-07-27,1241.000000,1247.550049,1230.000000,1236.949951,1220.986328,2683684
2016-07-28,1238.000000,1251.250000,1235.550049,1248.449951,1232.338013,2661632
2016-07-29,1248.000000,1250.000000,1235.000000,1246.199951,1230.117065,848919
2016-08-01,1249.000000,1258.949951,1227.650024,1242.300049,1226.267456,1390216
2016-08-02,1247.000000,1256.449951,1240.400024,1243.300049,1227.254517,1332349
2016-08-03,1241.099976,1249.949951,1231.000000,1240.449951,1224.441284,1183469
2016-08-04,1246.599976,1246.699951,1233.599976,1241.000000,1224.984253,1165720
2016-08-05,1247.400024,1255.650024,1241.750000,1249.250000,1233.127808,1446228
2016-08-08,1252.900024,1255.000000,1244.550049,1249.599976,1233.473267,1182194
2016-08-09,1252.900024,1252.900024,1237.699951,1247.199951,1231.104248,1052714
2016-08-10,1245.000000,1250.949951,1219.750000,1226.900024,1211.066162,904930
2016-08-11,1226.800049,1235.000000,1222.000000,1228.250000,1212.398804,714018
2016-08-12,1231.050049,1235.000000,1219.400024,1228.699951,1212.842896,1160374
2016-08-16,1233.000000,1238.449951,1213.800049,1227.300049,1211.461060,867142
2016-08-17,1233.400024,1237.500000,1226.000000,1234.900024,1218.963013,1377759
2016-08-18,1238.000000,1254.900024,1234.550049,1252.500000,1236.335815,1527914
2016-08-19,1250.000000,1250.000000,1241.449951,1247.099976,1231.005493,1027659
2016-08-22,1245.050049,1254.449951,1241.000000,1250.300049,1234.164185,1375323
2016-08-23,1251.000000,1254.000000,1246.050049,1251.449951,1235.299316,1328631
2016-08-24,1252.050049,1264.199951,1247.050049,1261.800049,1245.515747,1392734
2016-08-25,1264.000000,1266.800049,1254.300049,1258.550049,1242.307739,2182472
2016-08-26,1260.000000,1261.900024,1253.900024,1257.099976,1240.876465,630284
2016-08-29,1255.500000,1255.500000,1236.199951,1238.099976,1222.121704,736046
2016-08-30,1245.099976,1270.500000,1243.949951,1268.650024,1252.277344,2466902
2016-08-31,1269.000000,1295.000000,1265.500000,1291.199951,1274.536255,2790341
2016-09-01,1288.000000,1290.000000,1275.400024,1283.699951,1267.133057,1306169
2016-09-02,1285.500000,1289.000000,1281.150024,1285.099976,1268.515015,988797
2016-09-06,1290.050049,1303.900024,1290.050049,1300.400024,1283.617676,1377221
2016-09-07,1301.000000,1305.000000,1283.099976,1286.750000,1270.143799,1004111
2016-09-08,1290.000000,1295.250000,1283.599976,1289.400024,1272.759644,726345
2016-09-09,1290.000000,1294.500000,1278.300049,1290.400024,1273.746704,1003442
2016-09-12,1274.699951,1284.400024,1271.500000,1279.900024,1263.382202,996432
2016-09-14,1275.000000,1277.000000,1265.400024,1269.449951,1253.067017,962377
2016-09-15,1272.000000,1283.900024,1269.849976,1279.599976,1263.086060,875453
2016-09-16,1283.800049,1304.500000,1283.800049,1297.849976,1281.100464,1631454
2016-09-19,1297.000000,1302.500000,1288.000000,1290.150024,1273.500000,1473708
2016-09-20,1292.650024,1295.000000,1284.050049,1288.449951,1271.821777,944562
2016-09-21,1292.000000,1298.000000,1287.900024,1293.000000,1276.313110,1064100
2016-09-22,1305.000000,1316.949951,1300.550049,1306.900024,1290.033813,1638950
2016-09-23,1306.050049,1318.449951,1301.500000,1312.699951,1295.758789,1219202
2016-09-26,1306.099976,1308.900024,1293.699951,1296.150024,1279.422607,1394193
2016-09-27,1299.000000,1306.150024,1294.849976,1298.050049,1281.297974,1014203
2016-09-28,1299.900024,1300.000000,1289.000000,1295.250000,1278.534058,1247413
2016-09-29,1297.949951,1306.000000,1267.949951,1277.500000,1261.013184,4112503
2016-09-30,1277.099976,1281.000000,1267.400024,1272.849976,1256.423096,1034607
2016-10-03,1281.000000,1289.900024,1276.400024,1287.199951,1270.587891,975137
2016-10-04,1288.599976,1295.000000,1282.300049,1289.550049,1272.907715,693878
2016-10-05,1298.000000,1300.050049,1276.400024,1286.099976,1269.502197,911755
2016-10-06,1287.099976,1295.599976,1279.050049,1281.949951,1265.405762,723928
2016-10-07,1284.000000,1287.750000,1276.250000,1280.599976,1264.073120,834366
2016-10-10,1285.000000,1287.900024,1278.750000,1284.349976,1267.774780,1179828
2016-10-13,1279.000000,1279.000000,1256.449951,1262.750000,1246.453491,1129839
2016-10-14,1265.750000,1268.000000,1254.000000,1261.800049,1245.515747,1016779
2016-10-17,1265.500000,1266.400024,1232.750000,1237.699951,1221.726685,1283840
2016-10-18,1243.199951,1260.000000,1239.000000,1257.849976,1241.616699,652742
2016-10-19,1261.099976,1263.000000,1248.000000,1258.349976,1242.110352,761226
2016-10-20,1260.250000,1267.449951,1251.000000,1255.500000,1239.297119,800089
2016-10-21,1256.000000,1272.949951,1250.000000,1270.699951,1254.300903,989102
2016-10-24,1271.750000,1276.849976,1261.050049,1263.550049,1247.243286,813916
2016-10-25,1268.000000,1268.000000,1244.050049,1250.300049,1234.164185,1375449
2016-10-26,1243.349976,1265.000000,1235.050049,1239.300049,1223.306152,1341635
2016-10-27,1239.000000,1257.000000,1224.150024,1252.099976,1235.940918,2905965
2016-10-28,1254.500000,1261.900024,1240.099976,1259.050049,1242.801270,1330134
2016-11-01,1256.000000,1263.849976,1247.050049,1259.800049,1243.541626,850604
2016-11-02,1251.099976,1255.699951,1241.500000,1246.150024,1230.067749,1618608
