Date,Open,High,Low,Close,Adj Close,Volume
2014-03-10,1114.050049,1114.250000,1067.500000,1071.319946,917.382568,3829768
2014-03-11,1077.500000,1088.819946,1061.000000,1075.819946,921.235718,2550254
2014-03-12,1076.500000,1094.880005,1076.500000,1089.719971,933.138794,1669788
2014-03-13,1074.030029,1101.000000,1068.430054,1074.780029,920.345398,2019884
2014-03-14,1070.500000,1080.250000,1062.150024,1069.780029,916.063721,2161246
2014-03-18,1067.750000,1075.900024,1052.119995,1061.000000,908.545471,2565842
2014-03-19,1037.500000,1037.500000,1006.530029,1019.700012,873.179810,8652662
2014-03-20,1019.000000,1061.449951,1005.700012,1054.099976,902.636963,5728956
2014-03-21,1062.500000,1072.500000,1042.500000,1063.500000,910.686218,4680776
2014-03-24,1068.469971,1078.969971,1063.069946,1076.300049,921.646973,2183014
2014-03-25,1072.000000,1086.000000,1065.000000,1073.319946,919.095215,2249968
2014-03-26,1074.030029,1079.250000,1043.780029,1046.750000,896.343018,3192350
2014-03-27,1050.469971,1057.500000,1032.530029,1047.119995,896.659851,5012476
2014-03-28,1048.500000,1061.430054,1040.030029,1051.050049,900.025085,2971162
2014-03-31,1052.000000,1072.469971,1041.000000,1066.569946,913.315063,2683268
2014-04-01,1072.500000,1092.500000,1072.449951,1088.349976,931.965576,2755932
2014-04-02,1095.000000,1101.000000,1080.530029,1086.119995,930.055786,3763016
2014-04-03,1086.430054,1091.000000,1073.800049,1083.250000,927.598328,1581194
2014-04-04,1086.000000,1093.500000,1065.000000,1069.430054,915.764099,1694656
2014-04-07,1065.050049,1082.969971,1060.349976,1076.900024,922.161011,2594986
2014-04-09,1076.000000,1081.000000,1052.500000,1070.199951,916.423523,3350500
2014-04-10,1070.199951,1074.319946,1057.599976,1063.069946,910.317871,2152886
2014-04-11,1059.000000,1087.449951,1050.000000,1082.050049,926.570923,2340742
2014-04-15,1090.500000,1129.000000,1087.030029,1126.380005,964.530884,3597244
2014-04-16,1132.000000,1132.000000,1092.099976,1098.150024,940.357422,3475910
2014-04-17,1110.000000,1113.500000,1071.349976,1111.449951,951.746338,7681438
2014-04-21,1110.000000,1121.449951,1105.650024,1110.880005,951.258301,1842594
2014-04-22,1116.969971,1124.949951,1109.949951,1110.530029,950.958557,1486274
2014-04-23,1115.699951,1121.949951,1100.550049,1106.880005,947.832642,1938992
2014-04-24,1106.880005,1106.880005,1106.880005,1106.880005,947.832642,0
2014-04-25,1113.500000,1117.500000,1096.599976,1102.619995,944.185242,3160448
2014-04-28,1102.619995,1111.349976,1090.050049,1095.680054,938.242371,2550766
2014-04-29,1093.000000,1103.180054,1088.449951,1097.119995,939.475159,1846180
2014-04-30,1092.550049,1102.800049,1090.500000,1094.599976,937.317444,2397378
2014-05-02,1090.619995,1109.949951,1090.619995,1104.219971,945.555054,1917778
2014-05-05,1105.400024,1114.500000,1102.069946,1106.849976,947.807312,1314478
2014-05-06,1106.849976,1110.800049,1095.000000,1099.449951,941.470276,961232
2014-05-07,1095.530029,1101.500000,1070.050049,1082.780029,927.195862,4716182
2014-05-08,1082.550049,1090.900024,1073.819946,1081.030029,925.697449,2606900
2014-05-09,1076.000000,1092.349976,1076.000000,1079.949951,924.772522,1799440
2014-05-12,1076.500000,1083.349976,1061.569946,1079.680054,924.541199,2886064
2014-05-13,1082.900024,1119.500000,1082.900024,1105.469971,946.625488,2547484
2014-05-14,1107.199951,1118.849976,1100.550049,1108.050049,948.834900,1389228
2014-05-15,1108.050049,1112.500000,1085.569946,1096.569946,939.004333,2520196
2014-05-16,1100.030029,1126.699951,1050.119995,1080.380005,925.140625,5241798
2014-05-19,1075.000000,1080.000000,999.750000,1018.349976,872.023804,6516606
2014-05-20,1014.000000,1080.000000,1014.000000,1034.099976,885.510559,4702114
2014-05-21,1030.599976,1044.500000,1027.900024,1041.430054,891.787415,4116946
2014-05-22,1048.380005,1062.000000,1037.550049,1055.969971,904.238281,4216842
2014-05-23,1059.500000,1074.500000,1048.000000,1063.949951,911.071594,3094780
2014-05-26,1074.500000,1084.800049,1066.800049,1077.000000,922.246460,2650850
2014-05-27,1080.069946,1092.300049,1059.000000,1065.719971,912.587219,1795094
2014-05-28,1070.000000,1079.380005,1061.219971,1075.280029,920.773438,1887488
2014-05-29,1072.500000,1090.000000,1067.599976,1079.969971,924.789673,2820710
2014-05-30,1079.400024,1083.500000,1065.069946,1070.680054,916.834717,2585648
2014-06-02,1072.000000,1078.880005,1058.030029,1064.930054,911.910767,1095158
2014-06-03,1064.930054,1069.000000,1052.599976,1064.300049,911.371216,2484628
2014-06-04,1065.000000,1067.449951,1038.500000,1044.619995,894.519104,2141062
2014-06-05,1041.550049,1058.199951,1034.000000,1052.069946,900.898621,4348470
2014-06-06,1050.069946,1053.900024,1028.000000,1042.119995,909.671204,3361586
2014-06-09,1043.500000,1059.000000,1040.000000,1056.900024,922.572754,2666196
2014-06-10,1057.500000,1080.469971,1057.500000,1079.069946,941.924927,2628068
2014-06-11,1082.500000,1107.000000,1069.099976,1103.469971,963.223877,3544562
2014-06-12,1124.500000,1127.000000,1091.900024,1118.680054,976.500793,2734338
2014-06-13,1119.000000,1119.500000,1092.530029,1106.780029,966.113342,1904022
2014-06-16,1105.000000,1138.469971,1105.000000,1134.880005,990.641846,2439906
2014-06-17,1142.449951,1148.500000,1135.500000,1139.930054,995.049927,1918144
2014-06-18,1146.500000,1146.500000,1110.650024,1113.530029,972.005554,1948824
2014-06-19,1115.000000,1144.500000,1105.050049,1138.030029,993.391602,1896354
2014-06-20,1142.449951,1149.500000,1131.000000,1146.199951,1000.523315,1155674
2014-06-23,1146.500000,1149.949951,1127.030029,1134.430054,990.249207,1262734
2014-06-24,1134.500000,1159.750000,1127.500000,1154.530029,1007.794373,1479100
2014-06-25,1155.000000,1160.000000,1146.500000,1155.280029,1008.449097,1028422
2014-06-26,1148.000000,1172.069946,1145.569946,1153.819946,1007.174683,2036182
2014-06-27,1158.500000,1203.449951,1157.500000,1199.780029,1047.293579,3058836
2014-06-30,1200.280029,1217.500000,1188.300049,1212.699951,1058.571289,2146470
2014-07-01,1209.449951,1209.500000,1191.150024,1195.380005,1043.452515,1092790
2014-07-02,1200.000000,1205.880005,1191.750000,1200.800049,1048.183716,907740
2014-07-03,1199.500000,1222.500000,1196.000000,1208.949951,1055.297729,1526762
2014-07-04,1206.199951,1212.750000,1200.500000,1205.250000,1052.068237,536136
2014-07-07,1210.030029,1249.000000,1205.199951,1244.280029,1086.137695,2204902
2014-07-08,1242.469971,1243.069946,1216.619995,1224.719971,1069.063599,2500588
2014-07-09,1235.000000,1236.319946,1190.800049,1199.069946,1046.673828,1554242
2014-07-10,1199.780029,1209.800049,1167.500000,1175.900024,1026.448608,1990562
2014-07-11,1185.500000,1205.000000,1180.550049,1197.219971,1045.058594,1329446
2014-07-14,1209.400024,1219.500000,1192.619995,1213.119995,1058.937988,1587924
2014-07-15,1213.099976,1215.000000,1196.880005,1199.650024,1047.179810,1389656
2014-07-16,1204.819946,1212.000000,1193.430054,1200.930054,1048.297363,1407240
2014-07-17,1205.000000,1214.900024,1187.500000,1190.969971,1039.603394,1790220
2014-07-18,1226.000000,1242.500000,1217.500000,1220.599976,1065.467163,3507488
2014-07-21,1234.000000,1234.930054,1221.530029,1231.880005,1075.313599,981072
2014-07-22,1232.500000,1270.000000,1230.949951,1266.199951,1105.271729,2399016
2014-07-23,1270.000000,1298.150024,1266.150024,1293.069946,1128.726440,2065858
2014-07-24,1297.449951,1301.000000,1283.500000,1297.599976,1132.680542,1481418
2014-07-25,1297.000000,1307.180054,1283.500000,1302.880005,1137.289551,1806914
2014-07-28,1288.569946,1299.819946,1277.500000,1294.650024,1134.459351,1314922
2014-07-30,1292.400024,1305.000000,1286.300049,1297.530029,1136.983276,1899252
2014-07-31,1287.550049,1299.000000,1284.619995,1290.030029,1130.411133,2407210
2014-08-01,1287.500000,1293.969971,1255.000000,1258.199951,1102.519653,2381882
2014-08-04,1266.000000,1270.949951,1244.000000,1263.030029,1106.752075,1828636
2014-08-05,1272.449951,1272.500000,1245.050049,1261.849976,1105.718140,1404656
2014-08-06,1258.069946,1267.430054,1245.119995,1253.319946,1098.243286,1837562
2014-08-07,1245.000000,1247.500000,1229.530029,1234.900024,1082.102661,1672656
2014-08-08,1232.500000,1253.849976,1232.500000,1239.349976,1086.002197,1464790
2014-08-11,1245.449951,1247.780029,1227.500000,1234.199951,1081.489136,1290896
2014-08-12,1244.949951,1244.949951,1220.099976,1235.880005,1082.961548,984552
2014-08-13,1235.000000,1265.000000,1235.000000,1250.030029,1095.360352,2768378
2014-08-14,1257.000000,1266.000000,1245.030029,1249.880005,1095.229126,1578056
2014-08-18,1245.530029,1252.500000,1235.000000,1243.800049,1089.901123,1373260
2014-08-19,1250.000000,1252.449951,1217.500000,1219.250000,1068.389038,3234156
2014-08-20,1222.250000,1227.530029,1215.030029,1218.099976,1067.380981,2056758
2014-08-21,1223.500000,1230.000000,1215.000000,1216.219971,1065.733887,2265450
2014-08-22,1222.000000,1234.099976,1217.900024,1232.099976,1079.648926,3096238
2014-08-25,1235.000000,1264.250000,1233.449951,1261.030029,1104.999512,3143512
2014-08-26,1264.500000,1275.000000,1250.000000,1266.900024,1110.143066,1815490
2014-08-27,1267.000000,1283.699951,1257.030029,1274.969971,1117.214600,1435460
2014-08-28,1273.500000,1274.650024,1256.500000,1261.180054,1105.130859,1766288
2014-09-01,1262.699951,1280.000000,1261.530029,1268.569946,1111.606079,810148
2014-09-02,1272.900024,1277.400024,1257.050049,1268.949951,1111.939453,1407940
2014-09-03,1269.500000,1308.000000,1269.500000,1303.199951,1141.951782,3061690
2014-09-04,1311.000000,1313.719971,1288.719971,1292.380005,1132.470215,1701598
2014-09-05,1299.949951,1310.900024,1291.530029,1299.300049,1138.534302,1467060
2014-09-08,1306.000000,1325.000000,1299.530029,1321.349976,1157.855835,1697342
2014-09-09,1326.000000,1333.500000,1312.550049,1315.619995,1152.834717,1418098
2014-09-10,1319.000000,1321.380005,1295.599976,1300.069946,1139.208740,1258768
2014-09-11,1305.000000,1312.199951,1295.750000,1299.180054,1138.429077,1075622
2014-09-12,1305.000000,1312.180054,1296.599976,1303.800049,1142.477295,1196210
2014-09-15,1307.000000,1309.300049,1277.000000,1279.150024,1120.877563,1151544
2014-09-16,1283.000000,1287.500000,1272.000000,1275.430054,1117.617676,1535608
2014-09-17,1280.500000,1302.380005,1280.500000,1295.599976,1135.291748,1657700
2014-09-18,1295.849976,1325.900024,1290.500000,1321.150024,1157.680542,1483078
2014-09-19,1321.500000,1370.000000,1321.000000,1357.099976,1189.182373,3587864
2014-09-22,1357.000000,1367.000000,1338.119995,1360.900024,1192.512329,999584
2014-09-23,1362.000000,1391.219971,1341.650024,1344.099976,1177.790649,2055990
2014-09-24,1346.500000,1353.469971,1316.380005,1321.500000,1157.987305,2442132
2014-09-25,1330.469971,1362.500000,1330.000000,1354.300049,1186.728760,2473158
2014-09-26,1355.000000,1362.449951,1335.050049,1342.000000,1175.950684,1612712
2014-09-29,1347.699951,1387.719971,1337.650024,1383.969971,1212.727661,2089534
2014-09-30,1386.469971,1388.319946,1354.069946,1368.300049,1198.996582,2788954
2014-10-01,1376.000000,1401.000000,1368.500000,1387.800049,1216.083740,2142022
2014-10-07,1369.800049,1419.849976,1362.800049,1365.680054,1196.700562,3457674
2014-10-08,1369.000000,1369.969971,1324.619995,1341.599976,1175.600220,1962442
2014-10-09,1354.000000,1361.650024,1343.250000,1353.030029,1185.616089,1685176
2014-10-10,1353.000000,1363.719971,1334.250000,1339.250000,1173.540894,2344362
2014-10-13,1340.000000,1362.400024,1335.000000,1358.280029,1190.216187,2209532
2014-10-14,1365.000000,1367.849976,1339.400024,1349.599976,1182.610107,2369406
2014-10-15,1349.599976,1349.599976,1349.599976,1349.599976,1182.610107,0
2014-10-16,1365.000000,1379.300049,1332.119995,1339.050049,1173.365845,3848014
2014-10-17,1237.500000,1255.680054,1215.000000,1220.569946,1069.545654,9892812
2014-10-20,1245.000000,1246.800049,1208.969971,1211.650024,1061.729248,3399242
2014-10-21,1212.930054,1221.880005,1207.500000,1216.699951,1066.154419,1950732
2014-10-22,1242.500000,1244.500000,1222.550049,1225.930054,1074.242554,2067664
2014-10-27,1259.500000,1259.849976,1222.469971,1228.569946,1076.555542,2797208
2014-10-28,1242.449951,1242.449951,1226.719971,1239.300049,1085.958252,2289958
2014-10-29,1237.500000,1257.000000,1236.500000,1253.030029,1102.437012,2425016
2014-10-30,1260.900024,1287.449951,1254.500000,1279.099976,1125.373657,4111292
2014-10-31,1280.500000,1310.000000,1280.500000,1303.930054,1147.219849,3170070
2014-11-03,1324.500000,1324.500000,1290.250000,1295.180054,1139.521240,2541632
2014-11-05,1319.000000,1319.000000,1295.000000,1299.750000,1143.541992,2310642
2014-11-07,1302.400024,1307.849976,1278.500000,1286.430054,1131.822754,2126740
2014-11-10,1287.550049,1291.000000,1275.500000,1284.819946,1130.406616,1541964
2014-11-11,1289.000000,1297.000000,1277.699951,1290.349976,1135.271973,1249940
2014-11-12,1290.000000,1305.500000,1287.500000,1295.880005,1140.137329,1320582
2014-11-13,1297.500000,1302.449951,1282.569946,1294.219971,1138.676636,1645540
2014-11-14,1292.599976,1305.569946,1287.500000,1303.219971,1146.595093,1457174
2014-11-17,1297.550049,1312.500000,1296.119995,1309.150024,1151.812622,1570552
2014-11-18,1310.000000,1313.319946,1289.880005,1292.930054,1137.541870,1467026
2014-11-19,1299.000000,1299.000000,1278.719971,1286.880005,1132.218872,1865746
2014-11-20,1294.000000,1305.119995,1280.280029,1302.719971,1146.155273,1795386
2014-11-21,1304.000000,1320.000000,1293.319946,1311.069946,1153.501465,2001594
2014-11-24,1311.000000,1332.500000,1311.000000,1328.849976,1169.144897,1942766
2014-11-25,1330.000000,1339.699951,1308.000000,1318.000000,1159.598633,2371684
2014-11-26,1315.030029,1328.180054,1307.500000,1313.650024,1155.771606,1584800
2014-11-27,1313.650024,1334.000000,1312.650024,1326.650024,1167.209106,1732418
2014-11-28,1329.180054,1345.949951,1317.680054,1321.500000,1162.678101,1989768
2014-12-01,1325.250000,1350.000000,1322.619995,1346.469971,1184.647095,1896354
2014-12-02,1346.500000,1355.469971,1324.680054,1328.650024,1168.968750,1436572
2014-12-03,1335.949951,1336.699951,1309.250000,1317.680054,1159.317383,3094670
2014-12-04,1332.000000,1333.500000,1314.949951,1318.969971,1160.452026,1285308
2014-12-05,1320.449951,1324.900024,1286.069946,1289.469971,1134.497559,2359676
2014-12-08,1297.500000,1297.500000,1250.819946,1256.400024,1105.402100,3232574
2014-12-09,1258.000000,1279.500000,1254.550049,1257.430054,1106.308350,2487940
2014-12-10,1257.500000,1265.949951,1248.099976,1253.949951,1103.246460,2087970
2014-12-11,1250.300049,1261.449951,1243.500000,1246.069946,1096.313354,1938822
2014-12-12,1250.000000,1260.000000,1211.319946,1225.349976,1078.083862,2380786
2014-12-15,1192.449951,1192.500000,1176.119995,1179.319946,1037.585693,3487788
2014-12-16,1175.000000,1229.619995,1172.500000,1221.530029,1074.723145,3339140
2014-12-17,1226.699951,1235.000000,1202.619995,1222.050049,1075.180176,2287076
2014-12-18,1227.550049,1234.250000,1217.400024,1230.349976,1082.482910,1481444
2014-12-19,1235.650024,1261.880005,1234.000000,1255.280029,1104.416870,1903130
2014-12-22,1263.000000,1264.500000,1237.199951,1256.699951,1105.665894,1643954
2014-12-23,1250.000000,1268.319946,1247.300049,1258.349976,1107.117554,1266476
2014-12-24,1257.500000,1260.430054,1232.819946,1239.949951,1090.929199,3288972
2014-12-26,1243.000000,1255.000000,1232.500000,1252.500000,1101.970459,626206
2014-12-29,1254.000000,1268.469971,1253.500000,1261.449951,1109.845215,778920
2014-12-30,1262.500000,1271.219971,1258.000000,1265.030029,1112.994751,701342
2014-12-31,1266.349976,1283.199951,1262.500000,1279.119995,1125.391235,1573792
2015-01-01,1283.500000,1283.500000,1270.500000,1272.780029,1119.813477,366830
2015-01-02,1275.500000,1295.469971,1275.300049,1289.719971,1134.717529,925740
2015-01-05,1290.500000,1299.949951,1262.319946,1270.119995,1117.473145,1754242
2015-01-06,1264.550049,1264.550049,1220.000000,1223.300049,1076.280396,2423784
2015-01-07,1235.000000,1239.569946,1203.719971,1208.849976,1063.566772,2636332
2015-01-08,1221.199951,1224.500000,1210.280029,1221.900024,1075.048096,1565408
2015-01-09,1227.500000,1259.949951,1225.000000,1256.150024,1105.182129,3197642
2015-01-12,1258.500000,1264.000000,1240.119995,1254.849976,1104.038208,1596006
2015-01-13,1260.000000,1265.199951,1240.050049,1248.949951,1098.847046,1468432
2015-01-14,1258.000000,1265.900024,1250.250000,1260.969971,1109.422729,1787096
2015-01-15,1266.500000,1290.880005,1261.619995,1269.550049,1116.971558,5009920
2015-01-16,1271.849976,1272.500000,1242.150024,1266.069946,1113.910034,5293830
2015-01-19,1268.000000,1275.500000,1251.500000,1255.500000,1104.610107,1135074
2015-01-20,1260.000000,1265.000000,1241.619995,1250.219971,1099.964722,2058566
2015-01-21,1261.000000,1261.000000,1244.119995,1256.900024,1105.841675,2310480
2015-01-22,1258.250000,1260.619995,1247.750000,1256.780029,1105.736328,2113214
2015-01-23,1257.000000,1266.030029,1248.050049,1251.800049,1101.354614,3150380
2015-01-27,1256.180054,1257.500000,1244.780029,1251.030029,1105.091187,2738736
2015-01-28,1251.500000,1272.449951,1251.449951,1269.800049,1121.671875,3121980
2015-01-29,1269.000000,1284.349976,1256.449951,1272.319946,1123.897705,3734392
2015-01-30,1280.349976,1287.500000,1235.000000,1241.030029,1096.257935,5817402
2015-02-02,1241.000000,1260.719971,1231.030029,1257.099976,1110.453125,3181802
2015-02-03,1255.819946,1282.500000,1253.550049,1279.119995,1129.904541,2345054
2015-02-04,1284.000000,1285.849976,1251.050049,1257.150024,1110.497681,2245418
2015-02-05,1260.000000,1295.849976,1259.500000,1276.199951,1127.325317,4530168
2015-02-06,1276.500000,1297.400024,1275.430054,1287.880005,1137.642578,2136416
2015-02-09,1280.750000,1284.550049,1250.000000,1256.449951,1109.878906,2076432
2015-02-10,1255.000000,1263.119995,1216.500000,1220.569946,1078.184570,3799054
2015-02-11,1227.530029,1243.619995,1223.619995,1229.949951,1086.470459,2937522
2015-02-12,1239.900024,1239.900024,1223.500000,1231.069946,1087.459595,3107980
2015-02-13,1235.000000,1273.880005,1230.119995,1269.380005,1121.300903,4158326
2015-02-16,1280.000000,1297.500000,1277.500000,1292.400024,1141.635254,2364392
2015-02-18,1292.530029,1321.500000,1282.619995,1317.819946,1164.090088,2660014
2015-02-19,1318.000000,1343.650024,1317.500000,1340.530029,1184.150879,2618002
2015-02-20,1349.400024,1349.400024,1321.119995,1337.780029,1181.721558,1801588
2015-02-23,1335.500000,1361.000000,1335.500000,1348.319946,1191.032104,1614892
2015-02-24,1347.000000,1365.000000,1339.500000,1352.380005,1194.618530,2199922
2015-02-25,1355.000000,1361.000000,1333.930054,1336.099976,1180.237671,1767994
2015-02-26,1339.500000,1346.380005,1312.680054,1328.219971,1173.276611,1991994
2015-02-27,1329.719971,1337.880005,1308.150024,1331.180054,1175.891602,2877376
2015-03-02,1339.849976,1354.469971,1326.280029,1334.699951,1179.000977,2176038
2015-03-03,1341.000000,1395.000000,1338.069946,1388.000000,1226.083130,3424308
2015-03-04,1394.000000,1406.050049,1357.819946,1373.000000,1212.832886,3862994
2015-03-05,1375.000000,1385.349976,1340.530029,1348.219971,1190.943481,2173514
2015-03-09,1320.000000,1339.900024,1305.000000,1323.400024,1169.019043,2883174
2015-03-10,1324.449951,1339.119995,1297.619995,1321.349976,1167.208252,3037052
2015-03-11,1321.000000,1329.969971,1298.900024,1303.280029,1151.245972,2240200
2015-03-12,1311.949951,1312.449951,1295.050049,1309.530029,1156.767090,1827636
2015-03-13,1319.000000,1319.969971,1287.500000,1291.180054,1140.557861,1586838
2015-03-16,1292.599976,1305.000000,1276.000000,1281.150024,1131.697876,1556296
2015-03-17,1291.250000,1303.349976,1278.880005,1291.849976,1141.149658,1267318
2015-03-18,1295.469971,1299.719971,1275.849976,1279.680054,1130.399170,1255170
2015-03-19,1288.000000,1302.930054,1284.050049,1298.119995,1146.688232,2448964
2015-03-20,1298.000000,1309.000000,1289.430054,1305.469971,1153.180786,1963908
2015-03-23,1308.000000,1315.500000,1303.000000,1308.569946,1155.918945,1566608
2015-03-24,1315.000000,1318.500000,1291.050049,1295.650024,1144.506226,2394878
2015-03-25,1295.699951,1307.000000,1272.599976,1286.880005,1136.759277,2224858
2015-03-26,1276.650024,1293.349976,1250.500000,1256.550049,1109.967285,3091642
2015-03-27,1265.500000,1285.949951,1252.050049,1257.400024,1110.718384,2751776
2015-03-30,1262.500000,1284.949951,1260.000000,1282.069946,1132.510132,1339006
2015-03-31,1284.719971,1284.719971,1260.500000,1276.969971,1128.005371,2427028
2015-04-01,1279.000000,1281.800049,1261.119995,1271.319946,1123.014526,2075758
2015-04-06,1279.000000,1281.449951,1250.050049,1273.650024,1125.072754,1568542
2015-04-07,1281.219971,1299.500000,1272.000000,1292.500000,1141.723755,1886922
2015-04-08,1297.000000,1328.250000,1295.430054,1320.699951,1166.634155,1652134
2015-04-09,1329.500000,1343.719971,1317.569946,1332.280029,1176.863037,2544450
2015-04-10,1324.250000,1335.400024,1314.000000,1326.880005,1172.093140,1815544
2015-04-13,1332.000000,1332.500000,1314.000000,1327.750000,1172.861694,1308642
2015-04-15,1327.349976,1356.949951,1304.699951,1313.880005,1160.609619,2913934
2015-04-16,1313.469971,1313.500000,1285.680054,1291.400024,1140.752075,3217570
2015-04-17,1278.550049,1280.000000,1235.000000,1237.430054,1093.078125,9668742
2015-04-20,1240.030029,1241.949951,1212.430054,1214.400024,1072.734497,2890722
2015-04-21,1214.400024,1226.000000,1200.500000,1213.530029,1071.965942,2546032
2015-04-22,1215.750000,1236.500000,1203.780029,1222.550049,1079.933716,4186812
